index	label
12978	thal_12978
12979	thal_12979
12980	thal_12980
12981	thal_12981
12982	thal_12982
12983	thal_12983
12984	thal_12984
12985	thal_12985
12986	thal_12986
12987	thal_12987
12988	thal_12988
12989	thal_12989
12990	thal_12990
12991	thal_12991
12992	thal_12992
12993	thal_12993
12994	thal_12994
12995	thal_12995
12996	thal_12996
12997	thal_12997
12998	thal_12998
12999	thal_12999
13000	thal_13000
13001	thal_13001
13002	thal_13002
13003	thal_13003
13004	thal_13004
13005	thal_13005
13006	thal_13006
13007	thal_13007
13008	thal_13008
13009	thal_13009
13010	thal_13010
13011	thal_13011
13012	thal_13012
13013	thal_13013
13014	thal_13014
13015	thal_13015
13016	thal_13016
13017	thal_13017
13018	thal_13018
13019	thal_13019
13020	thal_13020
13021	thal_13021
13022	thal_13022
13023	thal_13023
13024	thal_13024
13025	thal_13025
13026	thal_13026
13027	thal_13027
13028	thal_13028
13029	thal_13029
13030	thal_13030
13031	thal_13031
13032	thal_13032
13033	thal_13033
13034	thal_13034
13035	thal_13035
13036	thal_13036
13037	thal_13037
13038	thal_13038
13039	thal_13039
13040	thal_13040
13041	thal_13041
13042	thal_13042
13043	thal_13043
13044	thal_13044
13045	thal_13045
13046	thal_13046
13047	thal_13047
13048	thal_13048
13049	thal_13049
13050	thal_13050
13051	thal_13051
13052	thal_13052
13053	thal_13053
13054	thal_13054
13055	thal_13055
13056	thal_13056
13057	thal_13057
13058	thal_13058
13059	thal_13059
13060	thal_13060
13061	thal_13061
13062	thal_13062
13063	thal_13063
13064	thal_13064
13065	thal_13065
13066	thal_13066
13067	thal_13067
13068	thal_13068
13069	thal_13069
13070	thal_13070
13071	thal_13071
13072	thal_13072
13073	thal_13073
13074	thal_13074
13075	thal_13075
13076	thal_13076
13077	thal_13077
13078	thal_13078
13079	thal_13079
13080	thal_13080
13081	thal_13081
13082	thal_13082
13083	thal_13083
13084	thal_13084
13085	thal_13085
13086	thal_13086
13087	thal_13087
13088	thal_13088
13089	thal_13089
13090	thal_13090
13091	thal_13091
13092	thal_13092
13093	thal_13093
13094	thal_13094
13095	thal_13095
13096	thal_13096
13097	thal_13097
13098	thal_13098
13099	thal_13099
13100	thal_13100
13101	thal_13101
13102	thal_13102
13103	thal_13103
13104	thal_13104
13105	thal_13105
13106	thal_13106
13107	thal_13107
13108	thal_13108
13109	thal_13109
13110	thal_13110
13111	thal_13111
13112	thal_13112
13113	thal_13113
13114	thal_13114
13115	thal_13115
13116	thal_13116
13117	thal_13117
13118	thal_13118
13119	thal_13119
13120	thal_13120
13121	thal_13121
13122	thal_13122
13123	thal_13123
13124	thal_13124
13125	thal_13125
13126	thal_13126
13127	thal_13127
13128	thal_13128
13129	thal_13129
13130	thal_13130
13131	thal_13131
13132	thal_13132
13133	thal_13133
13134	thal_13134
13135	thal_13135
13136	thal_13136
13137	thal_13137
13138	thal_13138
13139	thal_13139
13140	thal_13140
13141	thal_13141
13142	thal_13142
13143	thal_13143
13144	thal_13144
13145	thal_13145
13146	thal_13146
13147	thal_13147
13148	thal_13148
13149	thal_13149
13150	thal_13150
13151	thal_13151
13152	thal_13152
13153	thal_13153
13154	thal_13154
13155	thal_13155
13156	thal_13156
13157	thal_13157
13158	thal_13158
13159	thal_13159
13160	thal_13160
13161	thal_13161
13162	thal_13162
13163	thal_13163
13164	thal_13164
13165	thal_13165
13166	thal_13166
13167	thal_13167
13168	thal_13168
13169	thal_13169
13170	thal_13170
13171	thal_13171
13172	thal_13172
13173	thal_13173
13174	thal_13174
13175	thal_13175
13176	thal_13176
13177	thal_13177
13178	thal_13178
13179	thal_13179
13180	thal_13180
13181	thal_13181
13182	thal_13182
13183	thal_13183
13184	thal_13184
13185	thal_13185
13186	thal_13186
13187	thal_13187
13188	thal_13188
13189	thal_13189
13190	thal_13190
13191	thal_13191
13192	thal_13192
13193	thal_13193
13194	thal_13194
13195	thal_13195
13196	thal_13196
13197	thal_13197
13198	thal_13198
13199	thal_13199
13200	thal_13200
13201	thal_13201
13202	thal_13202
13203	thal_13203
13204	thal_13204
13205	thal_13205
13206	thal_13206
13207	thal_13207
13208	thal_13208
13209	thal_13209
13210	thal_13210
13211	thal_13211
13212	thal_13212
13213	thal_13213
13214	thal_13214
13215	thal_13215
13216	thal_13216
13217	thal_13217
13218	thal_13218
13219	thal_13219
13220	thal_13220
13221	thal_13221
13222	thal_13222
13223	thal_13223
13224	thal_13224
13225	thal_13225
13226	thal_13226
13227	thal_13227
13228	thal_13228
13229	thal_13229
13230	thal_13230
13231	thal_13231
13232	thal_13232
13233	thal_13233
13234	thal_13234
13235	thal_13235
13236	thal_13236
13237	thal_13237
13238	thal_13238
13239	thal_13239
13240	thal_13240
13241	thal_13241
13242	thal_13242
13243	thal_13243
13244	thal_13244
13245	thal_13245
13246	thal_13246
13247	thal_13247
13248	thal_13248
13249	thal_13249
13250	thal_13250
13251	thal_13251
13252	thal_13252
13253	thal_13253
13254	thal_13254
13255	thal_13255
13256	thal_13256
13257	thal_13257
13258	thal_13258
13259	thal_13259
13260	thal_13260
13261	thal_13261
13262	thal_13262
13263	thal_13263
13264	thal_13264
13265	thal_13265
13266	thal_13266
13267	thal_13267
13268	thal_13268
13269	thal_13269
13270	thal_13270
13271	thal_13271
13272	thal_13272
13273	thal_13273
13274	thal_13274
13275	thal_13275
13276	thal_13276
13277	thal_13277
13278	thal_13278
13279	thal_13279
13280	thal_13280
13281	thal_13281
13282	thal_13282
13283	thal_13283
13284	thal_13284
13285	thal_13285
13286	thal_13286
13287	thal_13287
13288	thal_13288
13289	thal_13289
13290	thal_13290
13291	thal_13291
13292	thal_13292
13293	thal_13293
13294	thal_13294
13295	thal_13295
13296	thal_13296
13297	thal_13297
13298	thal_13298
13299	thal_13299
13300	thal_13300
13301	thal_13301
13302	thal_13302
13303	thal_13303
13304	thal_13304
13305	thal_13305
13306	thal_13306
13307	thal_13307
13308	thal_13308
13309	thal_13309
13310	thal_13310
13311	thal_13311
13312	thal_13312
13313	thal_13313
13314	thal_13314
13315	thal_13315
13316	thal_13316
13317	thal_13317
13318	thal_13318
13319	thal_13319
13320	thal_13320
13321	thal_13321
13322	thal_13322
13323	thal_13323
13324	thal_13324
13325	thal_13325
13326	thal_13326
13327	thal_13327
13328	thal_13328
13329	thal_13329
13330	thal_13330
13331	thal_13331
13332	thal_13332
13333	thal_13333
13334	thal_13334
13335	thal_13335
13336	thal_13336
13337	thal_13337
13338	thal_13338
13339	thal_13339
13340	thal_13340
13341	thal_13341
13342	thal_13342
13343	thal_13343
13344	thal_13344
13345	thal_13345
13346	thal_13346
13347	thal_13347
13348	thal_13348
13349	thal_13349
13350	thal_13350
13351	thal_13351
13352	thal_13352
13353	thal_13353
13354	thal_13354
13355	thal_13355
13356	thal_13356
13357	thal_13357
13358	thal_13358
13359	thal_13359
13360	thal_13360
13361	thal_13361
13362	thal_13362
13363	thal_13363
13364	thal_13364
13365	thal_13365
13366	thal_13366
13367	thal_13367
13368	thal_13368
13369	thal_13369
13370	thal_13370
13371	thal_13371
13372	thal_13372
13373	thal_13373
13374	thal_13374
13375	thal_13375
13376	thal_13376
13377	thal_13377
13378	thal_13378
13379	thal_13379
13380	thal_13380
13381	thal_13381
13382	thal_13382
13383	thal_13383
13384	thal_13384
13385	thal_13385
13386	thal_13386
13387	thal_13387
13388	thal_13388
13389	thal_13389
13390	thal_13390
13391	thal_13391
13392	thal_13392
13393	thal_13393
13394	thal_13394
13395	thal_13395
13396	thal_13396
13397	thal_13397
13398	thal_13398
13399	thal_13399
13400	thal_13400
13401	thal_13401
13402	thal_13402
13403	thal_13403
13404	thal_13404
13405	thal_13405
13406	thal_13406
13407	thal_13407
13408	thal_13408
13409	thal_13409
13410	thal_13410
13411	thal_13411
13412	thal_13412
13413	thal_13413
13414	thal_13414
13415	thal_13415
13416	thal_13416
13417	thal_13417
13418	thal_13418
13419	thal_13419
13420	thal_13420
13421	thal_13421
13422	thal_13422
13423	thal_13423
13424	thal_13424
13425	thal_13425
13426	thal_13426
13427	thal_13427
13428	thal_13428
13429	thal_13429
13430	thal_13430
13431	thal_13431
13432	thal_13432
13433	thal_13433
13434	thal_13434
13435	thal_13435
13436	thal_13436
13437	thal_13437
13438	thal_13438
13439	thal_13439
13440	thal_13440
13441	thal_13441
13442	thal_13442
13443	thal_13443
13444	thal_13444
13445	thal_13445
13446	thal_13446
13447	thal_13447
13448	thal_13448
13449	thal_13449
13450	thal_13450
13451	thal_13451
13452	thal_13452
13453	thal_13453
13454	thal_13454
13455	thal_13455
13456	thal_13456
13457	thal_13457
13458	thal_13458
13459	thal_13459
13460	thal_13460
13461	thal_13461
13462	thal_13462
13463	thal_13463
13464	thal_13464
13465	thal_13465
13466	thal_13466
13467	thal_13467
13468	thal_13468
13469	thal_13469
13470	thal_13470
13471	thal_13471
13472	thal_13472
13473	thal_13473
13474	thal_13474
13475	thal_13475
13476	thal_13476
13477	thal_13477
13478	thal_13478
13479	thal_13479
13480	thal_13480
13481	thal_13481
13482	thal_13482
13483	thal_13483
13484	thal_13484
13485	thal_13485
13486	thal_13486
13487	thal_13487
13488	thal_13488
13489	thal_13489
13490	thal_13490
13491	thal_13491
13492	thal_13492
13493	thal_13493
13494	thal_13494
13495	thal_13495
13496	thal_13496
13497	thal_13497
13498	thal_13498
13499	thal_13499
13500	thal_13500
13501	thal_13501
13502	thal_13502
13503	thal_13503
13504	thal_13504
13505	thal_13505
13506	thal_13506
13507	thal_13507
13508	thal_13508
13509	thal_13509
13510	thal_13510
13511	thal_13511
13512	thal_13512
13513	thal_13513
13514	thal_13514
13515	thal_13515
13516	thal_13516
13517	thal_13517
13518	thal_13518
13519	thal_13519
13520	thal_13520
13521	thal_13521
13522	thal_13522
13523	thal_13523
13524	thal_13524
13525	thal_13525
13526	thal_13526
13527	thal_13527
13528	thal_13528
13529	thal_13529
13530	thal_13530
13531	thal_13531
13532	thal_13532
13533	thal_13533
13534	thal_13534
13535	thal_13535
13536	thal_13536
13537	thal_13537
13538	thal_13538
13539	thal_13539
13540	thal_13540
13541	thal_13541
13542	thal_13542
13543	thal_13543
13544	thal_13544
13545	thal_13545
13546	thal_13546
13547	thal_13547
13548	thal_13548
13549	thal_13549
13550	thal_13550
13551	thal_13551
13552	thal_13552
13553	thal_13553
13554	thal_13554
13555	thal_13555
13556	thal_13556
13557	thal_13557
13558	thal_13558
13559	thal_13559
13560	thal_13560
13561	thal_13561
13562	thal_13562
13563	thal_13563
13564	thal_13564
13565	thal_13565
13566	thal_13566
13567	thal_13567
13568	thal_13568
13569	thal_13569
13570	thal_13570
13571	thal_13571
13572	thal_13572
13573	thal_13573
13574	thal_13574
13575	thal_13575
13576	thal_13576
13577	thal_13577
13578	thal_13578
13579	thal_13579
13580	thal_13580
